,id,rt,response,book,correct_answer,correct
833,52,5.2832,True,127,True,True
834,52,1.9493,False,33,False,True
835,52,4.9317,False,163,False,True
836,52,1.8961,True,43,True,True
837,52,1.7737,False,124,False,True
838,52,1.7619,True,141,True,True
839,52,4.4824,False,156,False,True
840,52,3.355,False,92,False,True
841,52,6.9435,True,184,True,True
842,52,2.5379,True,211,True,True
843,52,4.8345,True,183,True,True
844,52,4.4649,False,188,False,True
845,52,2.3075,True,17,True,True
846,52,3.7977,False,7,False,True
847,52,3.0347,True,225,True,True
848,53,7.6988,True,10,True,True
849,53,3.0802,True,4,True,True
850,53,4.429,False,191,False,True
851,53,3.1976,True,47,True,True
852,53,3.7964,True,1,True,True
853,53,2.6955,True,109,True,True
854,53,3.6809,True,211,True,True
855,53,3.6135,False,139,False,True
856,53,4.4461,False,144,False,True
857,53,4.895,False,217,False,True
858,53,4.3118,False,54,False,True
859,53,3.0629,False,187,False,True
860,53,3.7624,False,5,False,True
861,53,4.5802,False,177,False,True
862,53,3.197,True,115,True,True
863,53,4.0476,False,203,True,False
864,54,5.216,False,174,True,False
865,54,2.305,False,115,True,False
866,54,1.696,False,224,False,True
867,54,3.41,False,169,True,False
868,54,1.809,False,205,False,True
869,54,1.597,True,113,True,True
870,54,1.324,False,108,True,False
871,54,1.375,False,173,True,False
872,54,1.724,False,12,False,True
873,54,1.102,False,6,False,True
874,54,3.405,False,150,False,True
875,54,1.826,False,30,False,True
876,54,10.953,False,20,False,True
877,54,19.073,False,175,True,False
878,54,4.266,False,225,False,True
879,54,1.268,False,124,True,False
880,55,4.362,False,93,False,True
881,55,2.58,False,98,False,True
882,55,1.748,False,8,False,True
883,55,2.011,True,211,True,True
884,55,1.68,True,153,True,True
885,55,1.898,True,167,True,True
886,55,1.281,True,182,True,True
887,55,2.197,False,122,False,True
888,55,1.698,True,173,True,True
889,55,1.131,True,166,True,True
890,55,2.614,False,207,False,True
891,55,2.681,False,20,False,True
892,55,2.53,False,111,False,True
893,55,1.48,False,89,False,True
894,55,1.714,True,179,True,True
895,55,1.197,True,123,True,True
896,56,15.619,False,182,True,False
897,56,9.103,True,211,True,True
898,56,5.811,False,167,False,True
899,56,6.071,True,97,True,True
900,56,8.037,True,203,True,True
901,56,16.857,True,156,True,True
902,56,5.307,True,28,True,True
903,56,4.908,True,76,True,True
904,56,4.917,False,47,False,True
905,56,6.52,False,72,False,True
906,56,9.843,False,220,False,True
907,56,10.233,True,146,True,True
908,56,4.768,False,49,False,True
909,56,11.244,False,178,False,True
910,56,9.457,False,56,False,True
911,56,17.333,False,44,False,True
912,57,5.964,False,182,False,True
913,57,3.695,True,132,True,True
914,57,5.163,False,158,False,True
915,57,4.528,False,90,False,True
916,57,4.278,False,21,False,True
917,57,3.412,False,157,False,True
918,57,3.496,False,70,False,True
919,57,10.794,False,161,False,True
920,57,4.362,False,107,False,True
921,57,2.895,True,85,True,True
922,57,1.595,True,72,True,True
923,57,3.678,True,89,True,True
924,57,2.078,True,40,True,True
925,57,5.677,True,145,True,True
926,57,0.912,True,11,True,True
927,57,0.996,True,15,True,True
928,58,5.3159,False,81,False,True
929,58,5.5183,True,88,True,True
930,58,2.3451,True,36,True,True
931,58,5.5244,False,18,True,False
932,58,5.4903,False,122,False,True
933,58,4.4947,True,202,True,True
934,58,2.8875,True,108,True,True
935,58,3.3704,True,1,True,True
936,58,2.5794,True,211,True,True
937,58,9.3645,False,97,False,True
938,58,7.0727,False,146,False,True
939,58,4.1733,False,13,False,True
940,58,4.6749,False,99,False,True
941,58,6.0569,False,148,False,True
942,58,2.5556,False,166,False,True
943,58,5.0612,False,128,True,False
944,59,6.5575,True,143,True,True
945,59,4.3221,False,112,False,True
946,59,2.6074,False,208,False,True
947,59,2.3568,False,95,False,True
948,59,2.3232,True,213,True,True
949,59,2.1736,False,140,False,True
950,59,8.6572,True,142,True,True
951,59,2.1241,False,81,False,True
952,59,1.9578,False,198,False,True
953,59,4.808,False,45,False,True
954,59,1.5745,False,105,False,True
955,59,6.3375,True,103,True,True
956,59,2.1055,True,68,True,True
957,59,2.0714,True,1,True,True
958,59,2.7471,True,24,True,True
959,59,6.0392,True,144,True,True
960,60,6.5388,False,34,False,True
961,60,5.7671,False,101,False,True
962,60,2.4304,True,81,True,True
963,60,3.5636,True,31,True,True
964,60,4.03,True,138,True,True
965,60,1.9283,True,127,True,True
966,60,4.3273,False,110,False,True
967,60,4.6683,False,159,False,True
968,60,2.9692,True,85,True,True
969,60,2.163,True,109,True,True
970,60,3.5951,False,11,False,True
971,60,2.3942,False,119,False,True
972,60,4.3944,False,74,False,True
973,60,6.2656,True,1,True,True
974,60,3.2974,False,35,False,True
975,60,6.7342,False,16,True,False
976,61,3.8165,False,198,True,False
977,61,4.7359,False,9,False,True
978,61,2.9667,True,15,True,True
979,61,1.8669,True,211,True,True
980,61,1.6497,True,212,True,True
981,61,8.7064,True,197,True,True
982,61,6.0695,False,200,False,True
983,61,1.5476,True,1,True,True
984,61,1.3127,True,113,True,True
985,61,4.1518,False,18,False,True
986,61,4.0344,False,16,False,True
987,61,2.7992,False,100,False,True
988,61,2.3156,False,218,False,True
989,61,3.5841,False,223,False,True
990,61,3.9821,False,36,False,True
991,61,5.2352,False,128,True,False
992,62,1.4933,True,75,True,True
993,62,2.5674,True,71,True,True
994,62,5.5149,True,111,True,True
995,62,2.6347,False,42,False,True
996,62,3.904,True,150,True,True
997,62,2.3914,False,173,False,True
998,62,4.453,False,174,False,True
999,62,4.3881,False,90,True,False
1000,62,1.9855,False,107,False,True
1001,62,2.7281,False,104,True,False
1002,62,5.3498,False,204,False,True
1003,62,6.1435,False,161,False,True
1004,62,2.1226,False,126,False,True
1005,62,2.8118,False,80,False,True
1006,62,2.9156,True,72,True,True
1007,62,1.7132,True,212,True,True
1008,63,13.7958,True,225,True,True
1009,63,7.1924,False,108,False,True
1010,63,4.4017,True,8,True,True
1011,63,3.6504,True,104,True,True
1012,63,5.1804,True,1,True,True
1013,63,4.9822,True,161,True,True
1014,63,4.4028,False,135,False,True
1015,63,8.74,False,75,False,True
1016,63,3.6987,False,219,False,True
1017,63,5.7412,False,2,False,True
1018,63,8.5834,True,79,True,True
1019,63,16.0446,False,29,False,True
1020,63,10.8104,False,46,False,True
1021,63,6.3943,True,153,True,True
1022,63,12.3606,False,214,False,True
1023,63,3.4568,True,15,True,True
1024,64,4.3373,True,204,True,True
1025,64,9.9046,False,213,False,True
1026,64,4.6864,True,168,True,True
1027,64,8.1922,False,205,False,True
1028,64,10.4323,False,103,False,True
1029,64,2.3385,True,106,True,True
1030,64,8.1532,False,16,False,True
1031,64,5.6339,True,108,True,True
1032,64,8.7055,False,143,False,True
1033,64,8.4198,False,141,False,True
1034,64,1.8733,False,3,False,True
1035,64,4.0366,True,50,True,True
1036,64,3.7202,True,138,True,True
1037,64,5.7711,False,51,False,True
1038,64,1.9055,True,88,True,True
1039,64,2.7553,True,127,True,True
1040,65,11.1505,False,40,False,True
1041,65,8.9276,False,169,True,False
1042,65,11.7373,False,70,False,True
1043,65,1.6835,True,189,True,True
1044,65,6.5937,True,211,True,True
1045,65,12.9946,False,71,False,True
1046,65,8.9612,True,120,True,True
1047,65,12.4944,True,168,False,False
1048,65,5.4774,True,57,True,True
1049,65,8.9647,True,34,True,True
1050,65,9.4036,True,8,True,True
1051,65,2.4001,True,5,False,False
1052,65,5.9543,False,85,False,True
1053,65,5.029,False,49,False,True
1054,65,7.8567,True,58,False,False
1055,65,1.9753,True,113,True,True
1056,66,6.7942,False,153,False,True
1057,66,7.2591,False,100,False,True
1058,66,6.472,False,221,True,False
1059,66,5.6595,False,94,False,True
1060,66,1.699,False,138,False,True
1061,66,3.6267,False,196,False,True
1062,66,13.0038,False,22,True,False
1063,66,2.0707,False,180,False,True
1064,66,2.3258,False,204,True,False
1065,66,4.255,False,101,True,False
1066,66,4.9792,True,1,True,True
1067,66,6.4296,False,35,True,False
1068,66,2.1202,False,110,False,True
1069,66,3.1587,False,51,False,True
1070,66,2.6601,False,174,True,False
1071,66,3.2038,True,34,True,True
1072,67,7.0044,True,82,True,True
1073,67,4.7735,False,148,False,True
1074,67,5.3416,False,198,False,True
1075,67,1.8578,True,97,True,True
1076,67,4.3417,True,208,True,True
1077,67,3.3242,False,41,False,True
1078,67,2.493,True,56,True,True
1079,67,2.9087,True,74,True,True
1080,67,2.6764,True,2,True,True
1081,67,3.293,False,11,False,True
1082,67,6.1414,False,134,False,True
1083,67,3.9056,False,70,False,True
1084,67,2.3097,True,64,True,True
1085,67,4.9411,True,101,True,True
1086,67,3.4086,False,85,False,True
1087,67,3.4091,False,50,False,True
1088,68,2.8937,False,78,False,True
1089,68,3.3296,False,50,False,True
1090,68,3.4475,False,143,True,False
1091,68,2.1281,True,77,True,True
1092,68,1.6436,False,214,False,True
1093,68,3.3322,True,21,True,True
1094,68,1.8446,True,25,True,True
1095,68,2.9789,True,155,True,True
1096,68,2.6457,False,199,False,True
1097,68,2.429,True,116,True,True
1098,68,4.495,False,24,False,True
1099,68,4.613,False,102,False,True
1100,68,1.6479,True,17,True,True
1101,68,1.9313,False,67,True,False
1102,68,1.5637,False,180,False,True
1103,68,1.3143,False,218,False,True
1104,69,6.668,True,175,False,False
1105,69,2.7846,True,221,True,True
1106,69,2.6115,False,104,False,True
1107,69,4.149,False,47,True,False
1108,69,2.8125,True,41,True,True
1109,69,3.0684,False,220,False,True
1110,69,2.0803,True,8,True,True
1111,69,3.4937,False,129,False,True
1112,69,4.4758,False,223,False,True
1113,69,2.2504,True,25,True,True
1114,69,3.6232,False,115,False,True
1115,69,3.2341,True,11,True,True
1116,69,6.1329,False,40,True,False
1117,69,6.3292,False,147,False,True
1118,69,1.5306,True,107,True,True
1119,69,2.5144,False,123,False,True
1120,70,4.3819,True,188,True,True
1121,70,3.2552,True,178,True,True
1122,70,6.8956,True,160,True,True
1123,70,7.9447,True,95,True,True
1124,70,16.7989,False,109,False,True
1125,70,8.3955,True,64,True,True
1126,70,8.6911,True,57,True,True
1127,70,29.6522,False,96,False,True
1128,70,10.1081,False,138,False,True
1129,70,3.6689,True,206,True,True
1130,70,38.7681,False,55,False,True
1131,70,22.8394,False,75,False,True
1132,70,23.9424,False,119,False,True
1133,70,7.2989,True,18,True,True
1134,70,16.4187,False,30,False,True
1135,70,16.7531,False,182,False,True
1136,71,20.371,False,140,False,True
1137,71,5.055,True,90,True,True
1138,71,2.758,True,135,True,True
1139,71,3.192,True,142,True,True
1140,71,3.089,True,150,True,True
1141,71,48.3,False,191,False,True
1142,71,19.708,False,121,False,True
1143,71,21.272,False,58,False,True
1144,71,5.806,True,89,True,True
1145,71,17.109,False,170,False,True
1146,71,18.112,False,79,False,True
1147,71,3.921,True,31,True,True
1148,71,4.141,True,113,True,True
1149,71,5.672,True,74,True,True
1150,71,34.929,False,36,False,True
1151,71,34.642,False,110,False,True
1152,72,13.714,True,54,True,True
1153,72,24.3952,False,119,False,True
1154,72,16.4739,True,99,True,True
1155,72,5.637,True,96,True,True
1156,72,13.0042,False,21,False,True
1157,72,16.377,False,210,False,True
1158,72,19.3758,False,74,False,True
1159,72,26.7685,True,224,True,True
1160,72,9.536,False,28,False,True
1161,72,5.916,True,225,True,True
1162,72,4.4082,True,62,True,True
1163,72,20.7979,True,67,True,True
1164,72,10.5339,True,37,True,True
1165,72,7.2204,False,162,False,True
1166,72,8.1251,False,26,False,True
1167,72,10.5384,False,64,False,True
1168,73,5.5982,False,19,False,True
1169,73,2.066,True,16,True,True
1170,73,0.8512,True,49,False,False
1171,73,1.7942,False,223,False,True
1172,73,1.8771,True,8,True,True
1173,73,1.8596,False,119,False,True
1174,73,2.1501,True,211,True,True
1175,73,1.3836,True,106,True,True
1176,73,3.8183,True,179,False,False
1177,73,1.8807,True,30,False,False
1178,73,1.5933,True,219,True,True
1179,73,1.4111,False,212,True,False
1180,73,0.8923,False,172,False,True
1181,73,1.1268,False,210,True,False
1182,73,1.6257,True,149,False,False
1183,73,1.6591,False,1,True,False
1184,74,10.1606,False,18,False,True
1185,74,7.1685,False,224,False,True
1186,74,12.9328,False,64,True,False
1187,74,18.2972,True,82,True,True
1188,74,3.5914,True,110,True,True
1189,74,19.4095,True,70,True,True
1190,74,8.344,False,53,False,True
1191,74,7.1953,True,79,True,True
1192,74,3.4389,True,159,True,True
1193,74,11.5141,False,119,False,True
1194,74,5.3247,False,156,False,True
1195,74,26.116,False,22,True,False
1196,74,2.6225,True,118,True,True
1197,74,2.0084,False,193,False,True
1198,74,17.3263,False,103,False,True
1199,74,5.8427,False,171,False,True
1200,75,6.1417,True,83,True,True
1201,75,5.1222,False,78,False,True
1202,75,10.5355,False,84,False,True
1203,75,4.473,True,128,True,True
1204,75,3.6192,True,98,True,True
1205,75,2.4074,True,140,True,True
1206,75,4.59,True,113,True,True
1207,75,6.2908,True,66,True,True
1208,75,8.3903,False,38,False,True
1209,75,4.6364,False,57,False,True
1210,75,5.4743,False,126,False,True
1211,75,7.2547,False,64,False,True
1212,75,6.4361,False,65,False,True
1213,75,4.4096,True,96,True,True
1214,75,30.5835,False,161,False,True
1215,75,17.1235,True,81,True,True
1216,76,5.2795,True,117,True,True
1217,76,19.1787,False,195,True,False
1218,76,12.3288,False,121,False,True
1219,76,5.2445,False,135,False,True
1220,76,5.646,False,49,False,True
1221,76,6.7627,False,219,False,True
1222,76,4.2102,False,57,False,True
1223,76,4.1297,True,210,True,True
1224,76,4.1457,True,88,True,True
1225,76,10.4609,False,146,False,True
1226,76,10.2793,True,33,True,True
1227,76,6.73,True,115,True,True
1228,76,5.4949,True,140,True,True
1229,76,2.4969,True,29,True,True
1230,76,4.5287,False,76,False,True
1231,76,4.0955,False,201,False,True
1232,77,14.3772,False,69,False,True
1233,77,3.7476,True,211,True,True
1234,77,13.0788,False,141,False,True
1235,77,22.6459,False,181,False,True
1236,77,4.4307,True,61,True,True
1237,77,4.3798,True,108,True,True
1238,77,23.5525,False,139,False,True
1239,77,18.8309,False,99,False,True
1240,77,10.5689,True,31,True,True
1241,77,16.5466,False,182,False,True
1242,77,5.0641,True,15,True,True
1243,77,7.5309,True,17,True,True
1244,77,6.7745,True,46,True,True
1245,77,26.8004,False,21,False,True
1246,77,3.4807,True,32,True,True
1247,77,20.3453,False,224,False,True
1248,78,11.3724,False,173,False,True
1249,78,13.3544,False,116,False,True
1250,78,15.9394,False,121,True,False
1251,78,13.7883,False,13,False,True
1252,78,10.9903,False,223,False,True
1253,78,9.108,False,105,True,False
1254,78,4.4431,True,76,True,True
1255,78,2.8609,True,15,True,True
1256,78,12.273,False,37,False,True
1257,78,24.0855,True,99,True,True
1258,78,8.8252,False,218,False,True
1259,78,19.1542,True,73,True,True
1260,78,13.7898,False,224,True,False
1261,78,6.8585,False,184,False,True
1262,78,7.36,True,225,True,True
1263,78,12.5238,False,91,False,True
1264,79,6.9333,True,113,True,True
1265,79,2.238,True,177,True,True
1266,79,3.636,False,11,False,True
1267,79,2.697,True,8,True,True
1268,79,9.1626,False,108,False,True
1269,79,7.1991,False,158,False,True
1270,79,7.7731,False,189,False,True
1271,79,6.7712,False,154,False,True
1272,79,4.1015,True,1,True,True
1273,79,4.3931,True,225,True,True
1274,79,8.5671,True,114,True,True
1275,79,6.0531,False,6,False,True
1276,79,4.6035,True,218,True,True
1277,79,3.9715,True,196,False,False
1278,79,3.1594,False,215,False,True
1279,79,3.0853,True,169,True,True
1280,80,5.7162,True,175,True,True
1281,80,1.7573,False,48,False,True
1282,80,4.3261,True,166,True,True
1283,80,3.9082,True,136,True,True
1284,80,1.4075,False,74,False,True
1285,80,3.7135,True,78,True,True
1286,80,1.2753,False,24,False,True
1287,80,1.7263,False,190,False,True
1288,80,1.6944,False,211,False,True
1289,80,3.912,True,38,True,True
1290,80,2.5996,True,219,True,True
1291,80,1.9364,False,158,False,True
1292,80,1.9071,False,84,False,True
1293,80,1.7411,False,88,False,True
1294,80,5.7897,True,3,True,True
1295,80,1.6049,True,15,True,True
1296,81,41.5172,True,15,True,True
1297,81,9.7763,False,28,False,True
1298,81,9.0914,False,172,False,True
1299,81,2.0108,True,25,True,True
1300,81,32.7713,True,47,True,True
1301,81,8.9407,False,223,False,True
1302,81,6.0438,True,122,True,True
1303,81,8.642,False,169,False,True
1304,81,66.512,False,45,False,True
1305,81,10.7251,False,93,False,True
1306,81,32.7529,True,147,True,True
1307,81,3.8438,False,215,False,True
1308,81,6.658,False,199,False,True
1309,81,21.6908,False,197,True,False
1310,81,4.7439,True,117,True,True
1311,81,4.7275,True,111,True,True
1312,82,5.1082,False,145,True,False
1313,82,3.2254,False,190,False,True
1314,82,3.176,False,205,False,True
1315,82,1.6248,True,77,True,True
1316,82,1.7598,True,189,False,False
1317,82,5.0412,False,136,False,True
1318,82,1.3766,False,181,True,False
1319,82,1.207,True,65,False,False
1320,82,1.5281,False,46,False,True
1321,82,0.8896,True,21,True,True
1322,82,1.2438,True,33,True,True
1323,82,2.8095,True,138,True,True
1324,82,1.1585,True,139,True,True
1325,82,1.689,False,112,False,True
1326,82,1.1113,False,218,True,False
1327,82,1.6102,False,211,False,True
1328,83,5.8906,True,82,True,True
1329,83,4.7177,True,20,True,True
1330,83,7.1789,False,225,False,True
1331,83,5.2903,True,22,True,True
1332,83,9.4601,False,84,False,True
1333,83,6.7888,True,211,True,True
1334,83,6.7082,False,35,False,True
1335,83,7.7107,True,21,True,True
1336,83,8.9248,False,192,False,True
1337,83,7.6442,False,186,False,True
1338,83,8.5963,True,2,True,True
1339,83,8.1239,False,121,False,True
1340,83,14.9281,False,96,False,True
1341,83,8.147,False,27,False,True
1342,83,2.9821,True,219,True,True
1343,83,6.3056,True,57,True,True
1344,84,5.1282,True,61,True,True
1345,84,5.681,False,47,False,True
1346,84,8.0498,False,179,False,True
1347,84,6.9773,False,59,False,True
1348,84,3.1939,True,1,True,True
1349,84,5.0948,False,190,False,True
1350,84,1.7798,True,105,True,True
1351,84,2.3944,True,135,True,True
1352,84,12.7812,False,122,False,True
1353,84,3.3332,True,120,True,True
1354,84,16.6297,True,121,True,True
1355,84,5.9618,False,28,False,True
1356,84,9.5461,False,207,False,True
1357,84,2.8113,False,134,False,True
1358,84,4.9304,True,211,True,True
1359,84,2.4805,True,225,True,True
1360,85,10.13,False,169,False,True
1361,85,9.8307,False,129,True,False
1362,85,5.814,False,190,False,True
1363,85,8.1305,True,127,True,True
1364,85,2.4135,True,128,True,True
1365,85,5.0146,False,49,True,False
1366,85,10.9804,False,102,True,False
1367,85,2.1802,False,7,False,True
1368,85,9.4474,False,109,False,True
1369,85,4.9811,False,170,False,True
1370,85,1.5476,False,10,False,True
1371,85,8.8642,True,193,True,True
1372,85,5.2132,False,142,False,True
1373,85,12.3301,True,112,True,True
1374,85,9.3639,True,183,True,True
1375,85,2.1982,False,15,False,True
1376,86,3.8259,True,165,True,True
1377,86,3.1585,True,213,True,True
1378,86,1.9087,False,216,True,False
1379,86,1.2941,False,159,False,True
1380,86,3.8927,True,8,True,True
1381,86,1.8262,False,185,False,True
1382,86,2.5569,True,91,True,True
1383,86,2.1162,False,107,False,True
1384,86,3.3188,False,97,False,True
1385,86,4.0257,False,85,False,True
1386,86,2.2564,True,135,True,True
1387,86,3.662,True,155,True,True
1388,86,2.7447,False,10,False,True
1389,86,3.5483,False,25,False,True
1390,86,3.5713,False,121,True,False
1391,86,4.2089,False,172,False,True
1392,87,7.046,True,126,True,True
1393,87,5.012,False,203,False,True
1394,87,5.087,False,92,False,True
1395,87,6.434,False,109,False,True
1396,87,9.829,False,204,False,True
1397,87,5.888,False,88,False,True
1398,87,4.556,True,41,True,True
1399,87,4.203,True,81,True,True
1400,87,2.676,True,208,True,True
1401,87,7.81,False,80,False,True
1402,87,3.404,True,8,True,True
1403,87,3.405,True,174,True,True
1404,87,5.496,False,143,False,True
1405,87,6.669,True,62,True,True
1406,87,10.762,False,79,False,True
1407,87,5.162,True,211,True,True
1408,88,11.681,True,211,True,True
1409,88,7.654,False,169,False,True
1410,88,6.495,False,21,False,True
1411,88,5.687,False,9,False,True
1412,88,11.865,True,183,True,True
1413,88,14.839,False,176,False,True
1414,88,7.124,True,225,True,True
1415,88,7.717,False,55,False,True
1416,88,7.021,False,200,False,True
1417,88,9.303,False,170,False,True
1418,88,8.057,False,78,False,True
1419,88,22.193,False,193,True,False
1420,88,4.419,True,155,True,True
1421,88,6.064,True,100,True,True
1422,88,13.317,True,43,True,True
1423,88,6.542,True,71,True,True
1424,89,2.785,True,15,True,True
1425,89,2.329,False,134,False,True
1426,89,3.359,True,7,True,True
1427,89,3.991,False,22,False,True
1428,89,5.237,False,1,True,False
1429,89,3.124,True,107,True,True
1430,89,2.707,False,171,False,True
1431,89,3.474,False,187,False,True
1432,89,3.441,False,128,False,True
1433,89,4.052,False,88,False,True
1434,89,4.207,True,123,True,True
1435,89,2.604,False,81,False,True
1436,89,5.621,False,110,False,True
1437,89,3.695,True,52,True,True
1438,89,3.593,False,211,True,False
1439,89,3.492,True,108,True,True
1440,90,9.7218,False,170,True,False
1441,90,4.9164,False,94,False,True
1442,90,3.298,True,1,True,True
1443,90,1.9148,False,45,False,True
1444,90,1.6142,True,58,True,True
1445,90,2.0143,False,5,False,True
1446,90,2.2471,False,138,False,True
1447,90,3.7325,False,57,True,False
1448,90,4.3996,False,98,True,False
1449,90,2.1313,False,79,False,True
1450,90,2.4151,True,225,True,True
1451,90,2.7645,True,116,True,True
1452,90,2.0806,True,176,True,True
1453,90,3.45,False,223,False,True
1454,90,3.6827,False,127,False,True
1455,90,3.4157,False,204,False,True
1456,91,21.111,True,41,True,True
1457,91,15.015,False,174,False,True
1458,91,13.175,False,109,False,True
1459,91,21.969,True,158,True,True
1460,91,9.063,False,61,False,True
1461,91,13.795,True,20,True,True
1462,91,11.638,False,44,False,True
1463,91,7.226,False,201,False,True
1464,91,16.503,True,14,True,True
1465,91,4.437,False,15,False,True
1466,91,12.226,True,113,True,True
1467,91,12.609,False,60,False,True
1468,91,14.415,False,133,False,True
1469,91,13.964,True,8,True,True
1470,91,12.392,True,7,True,True
1471,91,28.42,True,6,True,True
1472,92,6.545,False,162,False,True
1473,92,8.432,False,121,False,True
1474,92,4.213,False,53,False,True
1475,92,5.947,False,84,False,True
1476,92,5.199,True,170,True,True
1477,92,4.281,False,148,True,False
1478,92,3.197,True,127,True,True
1479,92,3.664,False,65,False,True
1480,92,7.265,False,80,True,False
1481,92,3.346,True,176,True,True
1482,92,6.897,False,125,False,True
1483,92,4.214,False,108,True,False
1484,92,6.947,False,42,False,True
1485,92,2.449,True,221,True,True
1486,92,1.432,True,191,True,True
1487,92,4.947,False,135,False,True
1488,93,6.0089,False,179,False,True
1489,93,3.4989,False,192,False,True
1490,93,3.6968,True,50,True,True
1491,93,15.0811,True,66,True,True
1492,93,11.4438,True,63,True,True
1493,93,3.2145,False,126,False,True
1494,93,7.9326,True,52,True,True
1495,93,15.501,True,128,True,True
1496,93,17.4947,True,187,False,False
1497,93,3.4066,False,104,False,True
1498,93,7.625,False,75,False,True
1499,93,7.4415,False,184,False,True
1500,93,3.7214,True,51,True,True
1501,93,5.9337,True,82,True,True
1502,93,9.1372,False,87,False,True
1503,93,5.8025,True,67,True,True
1504,94,15.3621,True,72,True,True
1505,94,2.6511,True,78,True,True
1506,94,1.3327,True,113,True,True
1507,94,1.3946,True,208,True,True
1508,94,20.7619,False,182,False,True
1509,94,4.8303,False,104,False,True
1510,94,8.4296,False,124,False,True
1511,94,3.5082,True,219,True,True
1512,94,2.334,True,118,True,True
1513,94,2.5702,True,73,True,True
1514,94,27.7576,False,174,False,True
1515,94,22.2381,False,77,False,True
1516,94,6.3652,False,163,False,True
1517,94,6.0045,True,1,True,True
1518,94,8.8996,False,187,False,True
1519,94,3.5369,False,93,False,True
1520,95,6.277,False,211,False,True
1521,95,6.664,True,47,True,True
1522,95,4.65,True,18,True,True
1523,95,2.723,True,16,True,True
1524,95,12.032,True,169,True,True
1525,95,7.499,True,63,True,True
1526,95,14.067,False,66,False,True
1527,95,10.927,True,162,True,True
1528,95,4.708,True,189,True,True
1529,95,4.012,False,61,False,True
1530,95,9.149,True,113,True,True
1531,95,2.855,False,168,False,True
1532,95,15.036,False,131,False,True
1533,95,8.029,False,110,False,True
1534,95,6.421,False,46,False,True
1535,95,9.202,False,174,False,True
1536,96,8.0932,False,225,False,True
1537,96,8.2689,True,185,True,True
1538,96,7.0584,False,77,False,True
1539,96,13.9909,True,95,True,True
1540,96,3.2517,False,222,False,True
1541,96,5.3142,True,65,True,True
1542,96,7.1752,False,28,False,True
1543,96,11.7842,True,1,True,True
1544,96,15.293,False,215,False,True
1545,96,6.4736,True,67,True,True
1546,96,2.5483,True,202,True,True
1547,96,4.7191,False,212,False,True
1548,96,8.8641,True,158,False,False
1549,96,3.5486,True,219,True,True
1550,96,13.2136,False,102,False,True
1551,96,4.7185,True,66,True,True
1552,97,2.5077,True,105,True,True
1553,97,3.426,True,211,True,True
1554,97,3.8434,False,136,False,True
1555,97,4.6763,True,114,True,True
1556,97,4.0567,False,109,False,True
1557,97,9.2283,False,209,False,True
1558,97,6.626,False,95,False,True
1559,97,6.944,True,185,True,True
1560,97,3.8271,True,88,True,True
1561,97,2.8918,True,33,True,True
1562,97,4.1427,True,177,True,True
1563,97,2.2428,True,48,True,True
1564,97,3.9031,False,80,False,True
1565,97,7.3941,False,137,False,True
1566,97,5.2401,False,111,False,True
1567,97,3.891,False,40,False,True
1568,98,2.4282,True,167,True,True
1569,98,3.1917,False,154,False,True
1570,98,6.0721,False,128,False,True
1571,98,5.6337,False,171,False,True
1572,98,1.8786,True,106,True,True
1573,98,5.7344,True,29,True,True
1574,98,2.5267,False,144,False,True
1575,98,4.5225,True,164,True,True
1576,98,5.8563,False,112,False,True
1577,98,4.4046,True,48,True,True
1578,98,10.4153,False,199,False,True
1579,98,3.4096,True,194,True,True
1580,98,4.4627,False,125,False,True
1581,98,4.5532,False,158,False,True
1582,98,7.3721,True,121,True,True
1583,98,2.9437,True,23,True,True
1584,99,8.5958,True,85,True,True
1585,99,5.837,False,199,False,True
1586,99,13.3858,True,94,True,True
1587,99,4.3979,False,24,False,True
1588,99,2.2397,True,111,True,True
1589,99,2.7047,False,134,False,True
1590,99,2.2992,False,41,False,True
1591,99,5.2515,False,11,False,True
1592,99,3.3117,False,97,True,False
1593,99,5.2911,True,98,True,True
1594,99,9.2441,False,77,True,False
1595,99,2.6005,True,83,True,True
1596,99,2.2706,True,216,False,False
1597,99,2.3205,False,206,False,True
1598,99,7.5502,True,102,True,True
1599,99,4.0885,False,198,False,True
1600,100,12.445,True,38,True,True
1601,100,7.2613,False,12,False,True
1602,100,8.9793,False,25,False,True
1603,100,14.7966,True,211,True,True
1604,100,66.024,False,34,False,True
1605,100,1.6718,False,221,False,True
1606,100,1.8445,False,133,False,True
1607,100,6.1065,True,119,True,True
1608,100,2.761,False,162,False,True
1609,100,1.3528,False,219,False,True
1610,100,5.2781,True,47,True,True
1611,100,16.5257,True,184,True,True
1612,100,3.6744,True,109,True,True
1613,100,2.0114,True,115,True,True
1614,100,1.5858,False,14,False,True
1615,100,4.1001,True,65,True,True
1616,101,6.7756,False,16,True,False
1617,101,2.3618,True,135,True,True
1618,101,3.4773,True,151,True,True
1619,101,5.478,True,165,True,True
1620,101,2.5993,False,111,False,True
1621,101,1.8595,True,177,True,True
1622,101,3.2974,False,34,False,True
1623,101,1.6938,False,206,False,True
1624,101,1.4433,False,100,False,True
1625,101,2.8841,False,31,False,True
1626,101,3.0239,True,164,True,True
1627,101,2.6438,False,143,False,True
1628,101,3.5616,True,61,True,True
1629,101,4.2874,False,205,False,True
1630,101,2.8587,False,161,True,False
1631,101,1.6729,False,113,False,True
